REF_DATE,GEO,DGUID,Type of fuel sales,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Aug-10,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Aug-10,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Aug-10,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Aug-10,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Aug-10,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Aug-10,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Aug-10,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Aug-10,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Aug-10,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Aug-10,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Aug-10,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Aug-10,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Aug-10,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Aug-10,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Aug-10,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Aug-10,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Aug-10,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Aug-10,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Aug-10,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Aug-10,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Aug-10,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Aug-10,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Aug-10,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Aug-10,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Sep-10,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Sep-10,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Sep-10,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Sep-10,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Sep-10,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Sep-10,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Sep-10,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Sep-10,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Sep-10,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Sep-10,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Sep-10,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Sep-10,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Sep-10,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Sep-10,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Sep-10,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Sep-10,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Sep-10,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Sep-10,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Sep-10,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Sep-10,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Sep-10,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Sep-10,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Sep-10,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Sep-10,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Sep-10,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Sep-10,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Sep-10,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Sep-10,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Oct-10,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Oct-10,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Oct-10,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Oct-10,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Oct-10,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Oct-10,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Oct-10,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Oct-10,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Oct-10,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Oct-10,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Oct-10,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Oct-10,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Oct-10,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Oct-10,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Oct-10,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Oct-10,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Oct-10,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Oct-10,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Oct-10,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Oct-10,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Oct-10,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Oct-10,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Oct-10,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Oct-10,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Oct-10,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Oct-10,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Oct-10,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Oct-10,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Nov-10,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Nov-10,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Nov-10,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Nov-10,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Nov-10,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Nov-10,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Nov-10,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Nov-10,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Nov-10,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Nov-10,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Nov-10,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Nov-10,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Nov-10,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Nov-10,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Nov-10,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Nov-10,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Nov-10,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Nov-10,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Nov-10,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Nov-10,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Nov-10,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Nov-10,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Nov-10,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Nov-10,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Nov-10,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Nov-10,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Nov-10,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Nov-10,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Dec-10,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Dec-10,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Dec-10,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Dec-10,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Dec-10,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Dec-10,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Dec-10,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Dec-10,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Dec-10,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Dec-10,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Dec-10,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Dec-10,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Dec-10,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Dec-10,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Dec-10,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Dec-10,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Dec-10,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Dec-10,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Dec-10,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Dec-10,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Dec-10,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Dec-10,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Dec-10,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Dec-10,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Dec-10,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Dec-10,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Dec-10,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Dec-10,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Jan-11,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Jan-11,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Jan-11,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Jan-11,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Jan-11,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Jan-11,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Jan-11,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Jan-11,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Jan-11,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Jan-11,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Jan-11,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Jan-11,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Jan-11,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Jan-11,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Jan-11,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Jan-11,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Jan-11,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Jan-11,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Jan-11,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Jan-11,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Jan-11,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Jan-11,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Jan-11,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Jan-11,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Jan-11,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Jan-11,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Jan-11,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Jan-11,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Feb-11,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Feb-11,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Feb-11,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Feb-11,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Feb-11,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Feb-11,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Feb-11,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Feb-11,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Feb-11,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
Feb-11,New Brunswick,2016A000213,Gross sales of gasoline,Litres,203,thousands,3,v74772,5.2,274416,,,,0
Feb-11,Quebec,2016A000224,Net sales of gasoline,Litres,203,thousands,3,v74760,6.1,274416,,,,0
Feb-11,Quebec,2016A000224,Gross sales of gasoline,Litres,203,thousands,3,v74773,6.2,274416,,,,0
Feb-11,Ontario,2016A000235,Net sales of gasoline,Litres,203,thousands,3,v74761,7.1,274416,,,,0
Feb-11,Ontario,2016A000235,Gross sales of gasoline,Litres,203,thousands,3,v74774,7.2,274416,,,,0
Feb-11,Manitoba,2016A000246,Net sales of gasoline,Litres,203,thousands,3,v74762,8.1,274416,,,,0
Feb-11,Manitoba,2016A000246,Gross sales of gasoline,Litres,203,thousands,3,v74775,8.2,274416,,,,0
Feb-11,Saskatchewan,2016A000247,Net sales of gasoline,Litres,203,thousands,3,v74763,9.1,274416,,,,0
Feb-11,Saskatchewan,2016A000247,Gross sales of gasoline,Litres,203,thousands,3,v74776,9.2,274416,,,,0
Feb-11,Alberta,2016A000248,Net sales of gasoline,Litres,203,thousands,3,v74764,10.1,274416,,,,0
Feb-11,Alberta,2016A000248,Gross sales of gasoline,Litres,203,thousands,3,v74777,10.2,274416,,,,0
Feb-11,British Columbia,2016A000259,Net sales of gasoline,Litres,203,thousands,3,v74754,11.1,274416,,,,0
Feb-11,British Columbia,2016A000259,Gross sales of gasoline,Litres,203,thousands,3,v74767,11.2,274416,,,,0
Feb-11,Yukon,2016A000260,Net sales of gasoline,Litres,203,thousands,3,v74755,12.1,274416,,,,0
Feb-11,Yukon,2016A000260,Gross sales of gasoline,Litres,203,thousands,3,v74768,12.2,274416,,,,0
Feb-11,Northwest Territories,2016A000261,Net sales of gasoline,Litres,203,thousands,3,v1454630,14.1,274416,,,,0
Feb-11,Northwest Territories,2016A000261,Gross sales of gasoline,Litres,203,thousands,3,v1454632,14.2,274416,,,,0
Feb-11,Nunavut,2016A000262,Net sales of gasoline,Litres,203,thousands,3,v1454631,15.1,274416,,,,0
Feb-11,Nunavut,2016A000262,Gross sales of gasoline,Litres,203,thousands,3,v1454633,15.2,274416,,,,0
Mar-11,Canada,2016A000011124,Net sales of gasoline,Litres,203,thousands,3,v74752,1.1,274416,,,,0
Mar-11,Canada,2016A000011124,Gross sales of gasoline,Litres,203,thousands,3,v74765,1.2,274416,,,,0
Mar-11,Newfoundland and Labrador,2016A000210,Net sales of gasoline,Litres,203,thousands,3,v74753,2.1,274416,,,,0
Mar-11,Newfoundland and Labrador,2016A000210,Gross sales of gasoline,Litres,203,thousands,3,v74766,2.2,274416,,,,0
Mar-11,Prince Edward Island,2016A000211,Net sales of gasoline,Litres,203,thousands,3,v74757,3.1,274416,,,,0
Mar-11,Prince Edward Island,2016A000211,Gross sales of gasoline,Litres,203,thousands,3,v74770,3.2,274416,,,,0
Mar-11,Nova Scotia,2016A000212,Net sales of gasoline,Litres,203,thousands,3,v74758,4.1,274416,,,,0
Mar-11,Nova Scotia,2016A000212,Gross sales of gasoline,Litres,203,thousands,3,v74771,4.2,274416,,,,0
Mar-11,New Brunswick,2016A000213,Net sales of gasoline,Litres,203,thousands,3,v74759,5.1,274416,,,,0
